,date,stock,pred_label,confidence
464,2022-05-19,ABT,1,0.8259365558624268
465,2022-05-23,ABT,0,0.6457070708274841
466,2022-05-25,ABT,0,0.8380065560340881
467,2022-06-14,ABT,2,0.6131707429885864
468,2022-06-16,ABT,0,0.5508853793144226
469,2022-06-23,ABT,0,0.6915160417556763
470,2022-07-07,ABT,1,0.591011106967926
471,2022-07-13,ABT,0,0.6971538662910461
472,2022-07-14,ABT,0,0.4850670397281647
473,2022-07-15,ABT,2,0.5584000945091248
474,2022-07-18,ABT,1,0.8843978047370911
475,2022-07-19,ABT,0,0.8144641518592834
476,2022-07-20,ABT,0,0.4959756135940552
477,2022-07-27,ABT,1,0.7448483109474182
478,2022-08-29,ABT,0,0.5690933465957642
479,2022-09-09,ABT,0,0.8060483932495117
480,2022-10-17,ABT,0,0.8587468862533569
481,2022-10-19,ABT,0,0.9387608170509338
482,2022-12-02,ABT,0,0.5569122433662415
483,2022-12-13,ABT,0,0.6010539531707764
484,2023-01-12,ABT,0,0.6385395526885986
485,2023-01-23,ABT,0,0.5762525200843811
486,2023-01-25,ABT,0,0.5554428696632385
487,2023-01-26,ABT,2,0.7660845518112183
488,2023-02-22,ABT,0,0.7022969126701355
489,2022-04-07,ACAD,0,0.688567042350769
490,2022-04-19,ACAD,0,0.5626268982887268
491,2022-05-31,ACAD,0,0.5772819519042969
492,2022-06-13,ACAD,0,0.9403476119041443
493,2022-07-19,ACAD,1,0.42220497131347656
494,2022-08-04,ACAD,0,0.6979547739028931
495,2022-08-05,ACAD,0,0.7600326538085938
496,2022-03-04,ACB,0,0.5856439471244812
497,2022-03-07,ACB,0,0.7833495736122131
498,2022-03-08,ACB,1,0.5835773944854736
499,2022-03-14,ACB,1,0.6079843044281006
500,2022-04-28,ACB,0,0.5704253315925598
501,2022-05-06,ACB,0,0.742832601070404
502,2022-06-10,ACB,0,0.5215568542480469
503,2022-06-13,ACB,0,0.6760610938072205
504,2022-09-23,ACB,0,0.5872268080711365
505,2022-04-27,ACGL,0,0.8609775304794312
506,2022-04-07,ACHC,0,0.5556506514549255
507,2022-07-27,ACHC,0,0.8054869174957275
508,2022-03-08,ACHV,0,0.546577513217926
509,2022-04-27,ACHV,2,0.5634465217590332
510,2022-06-22,ACHV,0,0.6499656438827515
511,2022-06-29,ACHV,0,0.6975500583648682
512,2022-06-30,ACHV,1,0.6596871614456177
513,2022-07-05,ACHV,0,0.9027218818664551
